Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2025-10-08,20:39:28,UBR116975,driver cancelled,CUST27808,NULL,Kashmere Gate,Anand Vihar,13.8,N/A,,Yes ,Vehicle issue,No ,,295.7,,,,UPI
31-Jan-2025,00:05:49,UBR188362,Customer Cancelled,-,Uber Premier,Karol Bagh,Kaushambi,7.6,25.6,Change of plans,,,No ,,113.1,2.3,,,UPI
2025-10-12,Not Available,UBR117498,Completed,CUST28270,Uber Go,New Delhi Railway Station,Dwarka,N/A,45.1,,no,,No,,196.7,7.8,4.5,4.1,UPI
2025-11-29,21:44:44,UBR157655,Driver Cancelled,CUST71086,Moto,Karol Bagh,Kashmere Gate,11.5,44.2,,Yes ,vehicle issue,No ,,,8.258430903571247,,,CASH
2025-10-13,17:19:42,UBR115483,Completed,Not Available,Uber XL,Dwarka,Janakpuri,17.5,,,No ,-,No ,,420.0,N/A,N/A,"""4.069135410078822""",Not Available
2025-08-18,18:03:42,UBR145235,Customer Cancelled,CUST30936,Bike,Cyber City,Lajpat Nagar,10.0,300.0,Change of plans,,,NO,,,,Not Available,,UPI
2025/12/29,09:42:04,UBR105302,Not Available,CUST41025,-,MG Road,Hauz Khas,10.5,42.5,,yes,NULL,no,NULL,,6.5,,,Debit Card
2025-06-01,01:52:29,UBR188241,Completed,cust61728,Uber Go,Ghaziabad,Kashmere Gate,10.3,31.8,,NO,,no,-,65.8,1.5371792514059897,3.4,4.5,Debit Card
2025-07-11,11:27:24,UBR174884,Driver Cancelled,CUST30820,Moto,Noida Sector 62,Ghaziabad,8.0,600.0,,Yes,Customer asked to cancel,NO,,398.8,,Unknown,,Credit Card
2025-07-04,1:01 PM,UBR160558,Completed,CUST61752,Uber Auto,Kaushambi,Dwarka,9.6,39.7,-,No,,No,,1062.4,40.0,4.5,4.2,UPI
2025-04-11,02:19:38,UBR124338,Completed,CUST22606,Not Available,Kashmere Gate,Dwarka,1.9,10.5,,No ,,no,NULL,433.5,15.0,4.5,4.9,Unknown
2025/05/29,10:38:40,UBR153035,Completed,CUST20295,Uber Auto,Cyber City,Hauz Khas,,45.2,,No,,No ,,NA,13.3,3.5,4.1,Credit Card
15/06/2025,14:55:39,UBR134377,Completed,CUST41995,Uber Auto,Gurugram,Vaishali,10.3,34.1,,no,,Unknown,,328.7,14.5,4.8,4.1,NULL
2025-02-15,18:21:21,UBR164626,Customer Cancelled,,Uber Go,Noida Sector 18,Greater Kailash,10.2,34.2,CHANGE OF PLANS,NO,,No ,,,,,,wallet
08/06/2025,14:38:39,UBR135023,Incomplete,CUST29018 ,Uber Go,Noida Sector 18,New Delhi Railway Station,1.2,5.5,null,No ,,Yes,Other,194.9,,4.0,4.0,Debit Card
2025-10-11,07:14:37,UBR151575,driver cancelled,CUST65328,Moto,Gurgaon,Rajouri Garden,12.4,58.3,,Yes ,,No,NULL,,11.632297285280764,null,,Debit Card
2025-11-18,17:58:24,UBR900997,completed,CUST74121,Uber Auto,Indirapuram,Vasant Kunj,13.7,36.9,,No ,,no,NA,241.3,5.9,Not Available,4.6,upi
2025-02-11,,UBR178777,Completed,CUST67016,uber auto,Saket,Kaushambi,15.7,52.1,,NA,,no,,66.9,3.9,"""4.128106511412996""",4.8,Credit Card
14/10/2025,18:52:46,UBR157900,Incomplete,CUST72630,Uber Auto,DLF Phase 1,Kashmere Gate,11.7,35.1,,No ,,Yes ,Technical issue,180.5,nan,-,,-
2025-07-26,05:48:32,UBR180167,Completed,CUST25766,bike,Hauz Khas,DLF Phase 1,2.6,15.4,,No,,NO,,518.7,21.2,4.7,4.5,debit card
2025/06/12,8:00 AM,UBR177677,Completed ,CUST38088,Uber Go,DLF Phase 1,Vaishali,14.7,38.5,,No ,NA,no,,90.4,3.3,5 stars,4.0,debit card
2025-08-07,01:37:31,UBR180945,Completed,CUST42171,Uber Auto,Kashmere Gate,Karol Bagh,4.1,13.8,,no,,NO,,287.9,9.1,3.8969594036675064 stars,5.0,Credit Card
2025/09/19,23:21:19,UBR150722,Completed,CUST30705,moto,MG Road,Cyber City,6.7,24.5,,no,,NO,,305.4,12.6,4.5,3.8,Debit Card
2025-11-28,17:51:40,UBR168923,INCOMPLETE,CUST44423,Uber XL,Ghaziabad,New Delhi,8.7,36.6,,No ,,YES,Other ,,8.2,,,-
2025-02-01,07:29:33,UBR135865,Completed,CUST26359,UberGo,,DLF Phase 1,20.7,60.0,nan,No ,,no,,unknown,13.4,-,6.0,Wallet
2025-12-05,16:44:10,UBR102570,Completed,CUST73471,Uber Auto,DLF Phase 1,Gurgaon,4.7,31.0,,No ,,,,435.9,21.2,4.8,5.0,Wallet
2025-05-23,10:04:10,UBR174179,null,CUST35613,UberGo,Karol Bagh,IGI Airport,14.1,null,,NO,,nan,,701.0,29.60965818896551,4.1,nan,wallet
2025-10-17,18:48:18,UBR144932,Driver Cancelled,CUST29652,UberGo,IGI Airport,Greater Kailash,10.9,60.0,,YES,,No ,,,,,,upi
2025-07-16,13:04:00,UBR174001,Completed,,Bike,New Delhi Railway Station,Aerocity,11.7,48.3,,No,,No ,,391.6,10.9,3.5,NA,Credit Card
26-Jun-2025,23:11:54,UBR194656,Completed,cust31876,Uber Premier,Karol Bagh,Ghaziabad,5.1,23.9,,-,,No,,401.1,17.2,5.0,NA,Debit Card
09/03/2025,22:11:08,UBR176241,Completed,CUST41024,Uber Go,Vasant Kunj,Janakpuri,nan,34.8,,NO,,No,,611.2,-,4.2,3.4,upi
2025-03-05,06:55:53,UBR110162,Completed,CUST64289,Uber Premier,Ghaziabad,Kaushambi,6.5,19.8,,no,,NO,,344.8,14.7,"""3.745165771298256""",4.1,Wallet
2025-01-21,12:54:53,UBR150791,NA,CUST57069,Uber XL,New Delhi Railway Station,Ghaziabad,9.5,32.7,,No ,,No ,,271.4,-,4.9,3.6,Cash
2025-11-01,20:13:57,UBR132611,Completed,CUST41090,Uber Go,New Delhi,Delhi,13.3,NA,,no,,null,,470.3,10.5,5.0,4.1,N/A
2025-08-08,09:25:50,UBR148187,Completed,CUST73219,Uber XL,Indirapuram,New Delhi Railway Station,14.7,60.0,,no,,No,,433.5,13.3,4.6,5.0,Debit Card
2025-08-14,13:20:11,UBR153922,Completed,CUST59337,Uber Go,Vasant Kunj,Kaushambi,10.7,47.8,,No ,,No ,,N/A,Not Available,4.9,5.0,nan
2025-06-26,10:00 AM,UBR135697,Incomplete,-,Uber Auto,IGI Airport,Anand Vihar,12.6,60.0,,NO,,YES,Trip interrupted,NULL,,,,UPI
2025-09-07,19:36:25,UBR187150,Completed,CUST32084,Moto,Saket,IGI Airport,15.2,56.8,,No,,No,,733.0,25.3,"""4.631568022394922""",4.6,UPI
2025/05/11,08:44:43,UBR144459,COMPLETED,CUST31659,Uber Go,MG Road,Rohini,6.9,29.4,,NO,null,No,,353.4,8.1,"""4.0477613162121076""",4.6,CASH
2025-03-07,10:42:43,UBR181531,INCOMPLETE,CUST49934,Bike,Rajouri Garden,Rohini,16.8,60.0,NULL,NO,-,Yes,Vehicle breakdown,-,15.3,,,upi
2025-08-25,09:49:32,UBR900610,Customer Cancelled,CUST36854,Uber Go,Delhi,Karol Bagh,13.6,53.8,Change of plans,NO,,NO,,,4.8,,,Wallet
01/08/2025,08:55:19,UBR130090,Completed ,CUST53201,uber go,Hauz Khas,Gurugram,14.8,59.3,,no,,No ,,226.8,6.3,4.5,"""5.0""",Debit Card
2025-06-26,06:24:10,UBR171967,Completed,cust66652,Uber Go,,Kaushambi,7.1,17.7,,no,,no,,-,5.3,5 stars,4.7,UPI
2025-03-04,14:45:25,UBR150140,Driver Cancelled,CUST63720,Uber Go,Noida Sector 62,Kashmere Gate,11.6,33.6,,Yes,Customer not reachable,No ,,,9.3,,,Credit Card
2025-12-07,20:38:33,UBR180539,completed,CUST25193,Uber Go,Rohini,Anand Vihar,-,47.0,,no,,NO,-,580.4,18.2,4.2,4.9,UPI
2025-02-02,06:48:07,UBR117379,Customer Cancelled,CUST38016,Uber Go,Greater Kailash,Vaishali,8.9,35.5,null,No ,,NO,,,21.0,,,UPI
2025-04-01,06:08:29,UBR163735,Completed,CUST48707,Bike,Delhi,New Delhi Railway Station,3.9,-,,NO,,NO,,N/A,14.6,3.9,4.5,credit card
10-31-2025,00:07:46,UBR103740,Customer Cancelled,CUST29517,Uber Go,Aerocity,New Delhi,7.6,180.0,Driver asked to cancel,No ,,NO,,NA,,,,UPI
2025-03-14,09:47:04,UBR125096,Driver Cancelled,CUST27069,Uber Go,Noida Sector 18,Kashmere Gate,9.8,NULL,,Not Available,Customer not reachable,NO,,459.4,20.0,,,Cash
09-25-2025,07:11:12,UBR144799,Completed,CUST55596,Uber Auto,Noida Sector 62,,14.2,42.4,,no,,NO,,284.2,5.0,5.0,,Credit Card
2025/01/07,19:53:55,UBR178346,Completed,CUST31448,Unknown,Faridabad,Greater Kailash,19.5,60.0,,No,,-,,466.7,15.9,4.3,4.5,UPI
2025-02-06,20:45:28,UBR177018,Driver Cancelled,CUST50264,Uber Auto,Karol Bagh,Gurugram,12.9,34.4,,yes,,no,,281.0,,,,Debit Card
2025-07-13,08:42:23,UBR130585,Driver Cancelled,CUST45569 ,Bike,MG Road,New Delhi,null,null,,-,NA,nan,,,,,,Unknown
19/11/2025,01:12:00,UBR166188,Completed,CUST43332,Uber Go,Kaushambi,Noida Sector 62,3.8,8.6,,no,,No ,,Not Available,6.1,4.6,"""4.746718134994744""",Cash
21-Dec-2025,22:53:48,UBR192633,Customer Cancelled, CUST61721,Uber Auto,Saket,NA,11.3,47.1,Driver asked to cancel,no,,No ,,306.8,,,,Wallet
2025-05-09,02:00:42,UBR165106,Customer Cancelled,CUST57062,Uber Go,NULL,MG Road,10.4,50.1,Driver asked to cancel,NO,,NO,,685.1,,N/A,,CreditCard
,20:09:32,UBR130013,Completed,CUST47877,Uber Go,Faridabad,Aerocity,2.7,32.1,,no,,NA,,1174.1,40.0,4.5,3.9,Wallet
2025-09-19,15:18:42,UBR160960,Driver Cancelled,CUST56881,moto,Faridabad,Kashmere Gate,6.6,18.1,,yes,Customer not reachable,NO,,134.1,,,,Debit Card
2025-04-17,13:10:06,UBR183386,Completed,CUST63632,Uber XL,MG Road,Noida Sector 18,6.1,33.9,,NULL,,no,,852.8,40.0,4.5,"""4.2601286638941716""",UPI
2025-10-04,07:47:02,UBR131845,Driver Cancelled,CUST29189,Uber Go,Saket,-,18.1,60.0,nan,Yes ,Other,No,NA,650.2,27.9,,,UPI
2025-12-09,23:13:26,UBR103553,Completed,CUST74541,Uber Go,N/A,Kaushambi,6.0,17.8,,No ,,NO,null,363.6,13.1,5.0,4.8,Credit Card
2025-03-04,23:25:28,UBR198828,Completed,CUST28199,Uber Go,Noida Sector 18,Janakpuri,7.4,32.4,,no,,No,,475.9,13.9,4.1,5.0,Cash
2025-10-28,01:42:27,UBR148027,completed,CUST52189,Uber Premier,Hauz Khas,New Delhi Railway Station,6.3,30.7,,NO,,NO,,535.5,20.3,4.7,NULL,Unknown
2025-04-22,12:23:35,UBR110244,COMPLETED,CUST24971,Moto,Kaushambi,Gurugram,7.1,13.5,,No ,,no,,60.0,2.3,5.0,4.4,Cash
2025-03-02,21:39:52,UBR152977,COMPLETED,CUST68734,Auto,Saket,Lajpat Nagar,11.9,nan,,No,N/A,NO,,406.0,13.6,null,4.9,Cash
02/05/2025,16:54:07,UBR108797,Driver Cancelled,CUST42873,NA,Indirapuram,Rajouri Garden,10.4,52.0,,Yes ,Customer not reachable,No,,NA,40.0,,,UPI
2025-02-22,01:37:31,UBR144930,CUSTOMER CANCELLED,CUST59111,Uber XL,Dwarka,New Delhi Railway Station,7.2,-,NA,No ,,No,,,7.020651802529681,,,Credit Card
10-18-2025,20:50:26,UBR158516,Completed,,Uber Auto,Indirapuram,,10.4,49.1,,-,,NO,,215.8,6.338001862355838,4.1005375610614925 stars,5.0,Debit Card
2025-03-06,13:15:56,UBR103792,Completed,CUST69404,Premier,Saket,Vaishali,NA,25.7,,NULL,,NO,,261.6,15.7,5.0,3.8,Credit Card
2025-01-10,10:46:30,UBR116864,Completed,CUST70274,Uber Go,nan,Dwarka,16.5,44.9,,No ,,No ,,377,10.9,"""5.0""",7.0,Cash
2025-09-27,14:44:57,UBR187279,completed,cust25203,Bike,DLF Phase 1,Dwarka,8.3,35.4,,No ,NA,no,,444.3,21.3,NULL,5.0,upi
,14:01:30,UBR114129,Driver Cancelled,CUST49210,Uber Go,Rohini,Vaishali,6.6,22.7,,yes,Vehicle issue,null,,194.5,,,,UPI
2025-04-06,11:39:28,UBR168508,Completed,CUST59682,Uber Premier,Faridabad,Dwarka,7.8,Not Available,null,No ,,NO,,173.2,6.8,4.6,4.0,Cash
17/11/2025,2:14 PM, UBR109808,Completed,CUST24064,Uber Go,New Delhi Railway Station,Janakpuri,10.9,32.4,,No ,,No,,unknown,12.0,4.2,4.7,UPI
2025-05-31,20:52:25,UBR190689,Completed,CUST66565,-,Lajpat Nagar,New Delhi,10.7,60.0,,N/A,,No,null,816,35.0,Unknown,5.0,cash
09/03/2025,20:59:08,UBR126334,COMPLETED,CUST21807,Uber Go,Indirapuram,DLF Phase 1,13.5,51.6,,No,,No,,516.0,21.9,4.3,4.8,Credit Card
2025-06-08,2:40 PM,UBR118839,Completed,CUST58807,Auto,Karol Bagh,Noida Sector 18,9.5,37.5,,no,null,No ,,unknown,16.3,NA,4.5,UPI
2025-07-02,01:50:03,UBR166840,Completed,CUST61282,Uber Go,Indirapuram,null,12.8,30.5,,NO,,NO,,398.5,14.1,"""3.5849784102309474""",-,upi
2025-08-07,09:15:22,UBR170268,Driver Cancelled,CUST65866,Uber Go,Kaushambi,Cyber City,16.7,60.0,,Not Available,Customer asked to cancel,NO,,600.4,,,,Cash
2025-03-28,4:19 AM,UBR110770,Completed,CUST41748,moto,DLF Phase 1,Janakpuri,4.7,24.3,,No ,,no,,645.5,25.3,5.0,4.1,Cash
01-29-2025,21:04:50,UBR156981,Completed ,CUST74870,Uber Auto,MG Road,Janakpuri,9.2,53.2,,NO,,No ,NA,524,26.9,5.0,4.7,UPI
2025-12-14,18:03:30,UBR158745,COMPLETED,CUST23538,Uber Premier,Rajouri Garden,Connaught plce,16.1,52.5,,no,,No ,,327.6,15.5,3.2,4.8,upi
2025-01-04,18:38:14,UBR156113,completed,CUST53396,Uber Auto,Greater Kailash,Faridabad,-,47.1,,no,,no,,196.7,3.4,4.4,4.6,UPI
2025-06-14,18:17:22,UBR187803,Completed,CUST43503,Uber Go,Gurugram,Vasant Kunj,10.2,48.2,,NO,,no,,187.2,6.3,5 stars,5.0,UPI
2025/08/01,08:39:35,UBR159451,NA,CUST62101,Uber Go,Karol Bagh,new delhi,11.9,41.2,,no,,No,,730.8,26.1,3.6,4.6,Cash
2025-05-05,14:16:39,UBR179702,Customer Cancelled,CUST32942,uber auto,Ghaziabad,Vaishali,8.7,37.5,Change of plans,No ,,No,,,,,Unknown,Wallet
2025-09-27,8:48 PM,UBR159248,Completed,CUST63332,Uber Go,New Delhi Railway Station,Saket,13.4,46.6,,NO,,No ,,289.5,9.4,5.0,3.8,Cash
2025-04-04,7:41 PM,UBR177884,COMPLETED,CUST28397,Uber Premier,Hauz Khas,Aerocity,14.3,60.0,,no,,No,,434.3,19.2,4.3,5.0,upi
2025-06-20,18:07:26,UBR174658,Completed,cust29558,Bike,Aerocity,Rohini,10.1,49.3,N/A,No ,null,no,,374.0,12.9,3.9,4.1,Credit Card
2025-08-16,18:58:50,UBR146898,Completed,CUST36069,Uber Premier,Delhi,DLF Phase 1,15.0,48.5,,NULL,,NO,,295.4,8.6,5.0,"""4.857848983545085""",Cash
"August 26, 2025",,UBR126741,Completed,CUST54394,Uber Go,Gurugram,Greater Kailash,16.7,60.0,,no,,No,,421.1,12.0,4.4,4.6,UPI
2025-03-26,23:07:17,UBR170470,incomplete,CUST72463,Bike,MG Road,Vasant Kunj,4.6,20.9,,No ,,Yes,driver emergency,355.5,,,,Wallet
2025-09-22,10:05:44,UBR197191,Customer Cancelled,CUST45270,Uber XL,Dwarka,Rajouri Garden,13.0,46.8,Change of plans,No ,,no,Not Available,,8.2,,,Credit Card
2025-01-10,16:35:28,UBR184491,COMPLETED,CUST50461,Uber Premier,Hauz Khas,Greater Kailash,12.9,35.7,,no,,NO,,622.9,26.8,4.7,4.4,Debit Card
2025-04-22,21:42:14,UBR102187,Completed,,Moto,Cyber City,Karol Bagh,15.1,35.8,,No,,No ,,222.0,6.7,4.5,4.9,Debit Card
2025-01-28,11:55:18,UBR158693,completed,CUST74241,Uber Go,Noida Sector 18,Ghaziabad,8.0,20.9,NA,no,,No ,,296.6,12.2,3.8,4.7,Cash
15/03/2025,17:34:24,UBR109977,Completed,CUST54353,Bike,Kashmere Gate,Cyber City,9.6,NULL,,nan,,N/A,,NA,8.9,3.9,,Credit Card
2025/07/15,00:15:02,UBR189874,Completed,CUST45333,Uber Go,Greater Kailash,Gurugram,7.2,26.3,,no,,NO,,143.9,-5.1,4.8,4.3,Cash
11-03-2025,11:23:46,UBR101659,Completed,CUST44816,Moto,Aerocity,Rohini,Unknown,29.3,,No,,No,NULL,Not Available,12.4,4.0,4.5,upi
2025-08-21,20:52:26,UBR166937,Completed,CUST71005,Uber Auto,Hauz Khas,Delhi,16.3,60.0,,No,,NO,,170.0,5.3,5.0,4.9,UPI
13-Apr-2025,11:11:49,UBR175561,Completed,CUST61544,Bike,DLF Phase 1,Karol Bagh,10.2,35.1,,NO,,NO,,295.0,14.9,5 stars,5.0,credit card
2025-12-15,08:24:41,UBR139859,Customer Cancelled,CUST23770,Uber GO,Lajpat Nagar,Faridabad,9.8,100.0,Change of plans,no,,no,,140.8,2.5,,,UPI
10-04-2025,01:32:10,UBR155677,COMPLETED,CUST26035,Uber Premier,Noida Sector 18,Vaishali,3.5,14.5,,No,,NA,,168.2,5.4,4.0,4.417598899915949 stars,Credit Card
09-Aug-2025,,UBR108580,Driver Cancelled, CUST49491,Moto,Karol Bagh,Faridabad,1.3,9.4,,Yes ,Traffic,No ,,,9.7,,,UPI
28/04/2025,13:26:48,UBR169575,Unknown,CUST63021,Uber Auto,Saket,Lajpat Nagar,7.5,18.7,,No ,,NO,,250.7,12.6,3.4,"""4.681921277185124""",Wallet
18/11/2025,10:52:55,UBR179245,Completed,CUST66320,Uber Go,Lajpat Nagar,Delhi,11.8,50.4,,No ,,No,NULL,409.2,15.1,Not Available,4.0,N/A
null,10:09:35,UBR166000,INCOMPLETE,NA,Uber Premier,Greater Kailash,Rajouri Garden,,41.7,,no,,YES,Route issue,274.1,7.6,,,N/A
18/03/2025,N/A,UBR162502,Completed,CUST25687,Uber Premier,NULL,DLF Phase 1,12.1,49.7,,No,,No,,206.1,6.4,5.0,4.8,wallet
03-26-2025,14:42:31,UBR160528,Completed,null,Uber Go,DLF Phase 1,Rajouri Garden,3.6,10.5,,No,Unknown,NO,,226.4,6.8,5.0,3.7,credit card
2025-10-05,22:06:50,UBR115431,completed,CUST71604,Uber Go,Karol Bagh,Vasant Kunj,5.1,15.3,,No ,,No,,239.2,8.4,4.0,4.9,Credit Card
2025-07-13,21:12:53,UBR106987,completed,CUST25924,Uber Go,Vaishali,Anand Vihar,12.9,56.6,,no,,No ,,254.0,5.3,-,4.7,UPI
N/A,12:11 PM,UBR123122,Completed,CUST26106,Uber Auto,Kashmere Gate,Rohini,2.9,12.0,,NO,,NO,,217.9,8.8,"""4.370250752464379""",4.7,Wallet
2025-06-07,08:37:21,UBR111517,Completed,CUST40304,Uber Go,Karol Bagh,Vaishali,13.7,43.7,,no,,No,,310.6,7.9,4.8,4.7,wallet
2025-12-12,20:47:54,UBR102054,Completed,CUST27451,Uber Go,Connaught Place,MG Road,13.5,54.6,,nan,,no,,78.5,3.3,3.3,4.1,Credit Card
2025/10/07,02:42:29,UBR133529,Completed,CUST59267,Uber Auto,Lajpat Nagar,New Delhi,1.8,9.7,,No ,,No ,,253.4,11.3,4.2,null,Unknown
2025-03-06,01:28:39,UBR130066,Customer Cancelled,CUST67744,Bike,New Delhi,Connaught Place,N/A,11.6,DRIVER IS TOO FAR,No ,null,NO,,,,,,upi
2025-11-24,11:12:13,UBR137696,Completed,CUST56588,Uber Premier,Noida Sector 18,Ghaziabad,4.2,9.7,,no,,no,,25000,2.0,4.0,4.1,UPI
2025-04-06,21:40:27,UBR126028,Completed , CUST73822,Moto,Lajpat Nagar,Karol Bagh,12.7,44.8,NULL,NO,,No ,,397.4,0.1,5.0,-,Credit Card
2025-03-03,13:45:51,UBR127372,Completed,CUST41001,Uber Go,Karol Bagh,Ghaziabad,4.5,-,,no,,No ,,208.0,Not Available,4.8,5.0,N/A
2025-03-02,12:09:09,UBR160879,Completed,CUST41558,Uber Premier,Vasant Kunj,Janakpuri,8.8,20.2,,NO,,No,,292.3,unknown,4.5,4.9,UPI
11-20-2025,04:32:41,UBR118774,Driver Cancelled,CUST29250,bike,Indirapuram,New Delhi,3.8,8.0,,Yes,Other,No,,,7.0,,,N/A
,14:01:20,UBR132639,COMPLETED,CUST30948,Moto,Noida Sector 18,Kaushambi,2.4,13.1,,No ,,no,,192.3,8.4,5.0,5.0,UPI
2025-12-21,20:29:27,UBR161809,Completed,null,Uber Go,Connaught Place,Rohini,9.8,35.2,,No,,No,,350.1,13.3,4.7,5.0,Credit Card
2025-07-01,00:59:24,UBR159934,Customer Cancelled,CUST52066,Uber Premier,Delhi,Dwarka,NA,5.0,Wrong pickup location,NO,,No ,,61.1,,,,Unknown
"July 27, 2025",21:51:41,UBR111139,Completed ,CUST56051,Uber XL,Gurugram,New Delhi,9.5,47.0,,Unknown,,no,,227.2,10.2,3.9,4.4,UPI
2025-09-13,08:03:25,UBR181508,COMPLETED,CUST46849,Bike,Kaushambi,New Delhi Railway Station,16.6,42.2,,No,,NO,,72.8,1.8,,"""4.511499549102279""",Debit Card
2025-02-22,21:37:12,UBR111514,Completed,CUST74253,Uber Auto,Noida Sector 18,IGI Airport,16.3,,,NO,,NULL,,472.9,21.0,4.0,4.7,Debit Card
2025-02-22,01:02:03,UBR180971,Completed,,Moto,Cyber City,Kaushambi,3.4,15.8,,nan,Not Available,No ,,338.5,17.2,4.6,5 stars,UPI
24-Sep-2025,23:17:51,UBR149281,Incomplete,CUST63426,Uber XL,Ghaziabad,Lajpat Nagar,5.1,20.0,,No ,,yes,CUSTOMER EMERGENCY,484.6,NULL,,,upi
05/10/2025,13:09:35,UBR141500,Completed,CUST32023,Uber Auto,Rajouri Garden,Dwarka,8.0,18.0,,No,N/A,No ,,116.0,7.6,null,5.0,upi
2025-11-25,01:28:04,UBR184166,customer cancelled,CUST74084,Uber Go,Ghaziabad,Karol Bagh,7.9,23.9,,NULL,N/A,no,,214.8,,,,wallet
2025-07-01,8:06 PM,UBR120180,Customer Cancelled,CUST45350,Uber Auto,Ghaziabad,Greater Kailash,10.7,39.2,Change of plans,no,,no,,5,6.4,,,Wallet
2025-04-26,10:30:57,UBR136845,Completed, CUST21112,Uber Auto,gurugram,Kaushambi,16.2,60.0,,No,,no,,NA,38.3,"""4.619133399680715""",3.7,NA
2025-02-05,20:37:23,UBR188890,Completed ,CUST27570,Uber Premier,Greater Kailash,,120.0,N/A,,no,-,No ,,,31.9,4.7,3.7,nan
2025-10-10,01:04:53,UBR154148,Completed ,CUST32770,Moto,Aerocity,Kaushambi,6.7,21.6,,No ,,No,,N/A,2.6,3.6,N/A,Unknown
2025-04-15,17:07:02,UBR131829,Incomplete,CUST39598,NA,Kaushambi,Anand Vihar,7.8,31.6,,no,,Yes,Customer emergency,,7.4,4.7,,
2025-12-05,13:19:49,UBR141756,customer cancelled,CUST40028,Bike,Karol Bagh,Delhi,9.8,39.0,Driver not moving,No,,no,,,,,,UPI
2025-09-29,10:17:42,UBR154709,Completed,CUST22095,Uber Premier,nan,Rajouri Garden,12.3,52.9,,No ,,no,,387.0,9.780556327283037,4.7,4.0,Unknown
2025/04/08,09:36:20,UBR125817,Completed,NULL,Moto,Anand Vihar,Indirapuram,N/A,null,,NO,,No ,,,13.7,N/A,"""3.756572430206525""",UPI
28-Jul-2025,21:02:56,UBR164696,Completed,CUST30112,uber go,Gurgaon,MG Road,15.9,50.2,,No,,NO,,163.2,Not Available,3.9,4.7,UPI
2025-01-22,10:49:40,UBR123066,Completed,CUST65266,Uber Go,Dwarka,Noida Sector 62,14.7,37.3,,no,,no,,231.1,6.4,4.8,4.2,Cash
23/12/2025,07:45:35,UBR153136,Completed,CUST33822,Uber Go,Saket,Saket,16.9,60.0,,NO,,No ,,148.8,4.0,4.4,3.9,Credit Card
2025-07-29,07:27:06,UBR172740,Completed,cust63333,Moto,Kashmere Gate,Greater Kailash,12.5,NULL,,No,,NO,,216.6,5.3,4.6,4.8,Wallet
08-12-2025,19:25:44,UBR157077,completed,CUST67690,Uber Go,New Delhi,Noida Sector 18,17.9,60.0,,No ,,no,,387.8,Not Available,4.3,4.6,Wallet
02-16-2025,05:58:35,UBR164931,Customer Cancelled,CUST70208,UberXL,Indirapuram,Dwarka,9.3,38.9,other,No,,no,,242.5,,,,Credit Card
2025-05-26,18:57:26,UBR123295,Customer Cancelled,CUST74343,Uber Go,Rajouri Garden,Vasant Kunj,14.1,52.5,Wrong pickup location,no,,NO,,199.5,,,null,Credit Card
2025/09/10,23:37:21,UBR106798,Completed,CUST24956,Uber Go,Aerocity,Vaishali,3.8,14.4,,No,,NO,,114.8,5.2,4.1,4.8,Unknown
"March 20, 2025",02:40:37,UBR114442,Driver Cancelled,CUST66753,Uber XL,Ghaziabad,Saket,3.4,17.0,,Yes ,Customer asked to cancel,NO,,490.8,20.3,,,CASH
2025-12-24,17:22:23,UBR199814,Completed ,CUST20952,bike,New Delhi Railway Station,Indirapuram,17.6,Unknown,,No ,,No ,,372.8,14.1,5.0,4.4,Wallet
2025-08-16,16:47:40,UBR186598,Incomplete,nan,Uber Go,Kashmere Gate,Dwarka,10.2,31.5,,NO,,Yes,Driver emergency,,,,,Credit Card
2025-08-14,14:10:24,UBR121851,Completed,CUST34450,uber auto,MG Road,Ghaziabad,3.1,27.9,NULL,No,,no,,705.5,25.2,Unknown,4.6,CASH
2025-10-31,14:06:57,UBR189784,completed,CUST72506,Uber Go,Rohini,Janakpuri,10.8,Not Available,,No,,NO,,742.9,33.4,5.0,5.0,upi
2025-03-21,11:11:02,UBR125000,Driver Cancelled,,Uber Go,Rajouri Garden,Rohini,4.6,450.0,,YES,Customer asked to cancel,No ,,330.8,,,,UPI
2025-08-29,10:56 PM,UBR188401,completed,CUST26170,Uber Auto,Saket,GHAZIABAD,10.0,,,No,,NO,,153.2,4.0,4.8,4.5,Unknown
2025-04-14,21:42:29,UBR147216,Completed, CUST47011,Uber Auto,MG Road,Karol Bagh,17.1,46.0,,No,,No,,417.6,17.4,4.5,4.7,UPI
"December 12, 2025",-,UBR100383,Completed,CUST30058,Uber Premier,Kashmere Gate,Janakpuri,11.5,49.3,,NO,,No ,,311.3,12.5,4.3,4.9,UPI
2025-02-09,18:33:40,UBR139130,Completed,CUST74518,Bike,MG Road,,11.9,60.0,,NO,,No ,,507.1,22.2,5.0,5.0,-
2025-08-09,9:41 AM,UBR104233,completed,CUST39812,Moto,Greater Kailash,Noida Sector 62,NULL,33.5,,NO,null,NO,,147.6,5.1,,4.7,UPI
2025-07-25,16:05:28,UBR150918,Completed,CUST67598,Uber Go,New Delhi Railway Station,Aerocity,1.0,NA,,NO,,NA,,NULL,9.9,4.050706718969746 stars,5.5,debit card
